Bodenlaborwerte_ID,Probenahme_Boden_ID,Ph_Wert,Ct,C_hwl,Nt,NO3_N,NH4_N,CaCO3_C,P,K,Mg,Ca,B,Cu,Mn,Mo,Zn,F,Grobsand,Mittelsand,Feinsand,Grobschluff,Mittelschluff,Feinschluff,Ton,P_Koenigswasser,Mg_Koenigswasser,Ca_Koenigswasser,B_Koenigswasser,Cu_Koenigswasser,Mn_Koenigswasser,Mo_Koenigswasser,Zn_Koenigswasser,Al_Koenigswasser,Fe_Koenigswasser,S_Koenigswasser,Sr_Koenigswasser,Ti_Koenigswasser,Cd_Koenigswasser,Ni_Koenigswasser,Pb_Koenigswasser,Bemerkungen_ID
274,274,,552,,51.2,,,,5.1,8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275,,521,,50.1,,,,5.6,11,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276,,626,,59,,,,5.4,10,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277,,604,,57.2,,,,5.4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278,,583,,55.1,,,,6.4,11,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,279,,558,,50.2,,,,5.8,10,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,280,,499,,48.3,,,,5.1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,281,,482,,46.1,,,,5.2,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,282,,554,,50,,,,6.4,11,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,283,,659,,60.9,,,,6.4,10,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,284,,590,,56.8,,,,5.6,11,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,285,,567,,55,,,,5.4,7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,286,,534,,49.5,,,,5.1,7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,287,,616,,56.5,,,,6.8,13,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288,,578,,56.2,,,,6.1,8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,289,,578,,52.5,,,,6.2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,290,,638,,60.1,,,,5.8,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,291,,582,,58.2,,,,5.4,10,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,292,,568,,54.2,,,,5.4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293,,578,,54.3,,,,5.1,8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,294,,590,,54.8,,,,5.6,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,295,,542,,52.7,,,,5.4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,296,,573,,54.4,,,,5.2,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,297,,598,,58.1,,,,6.6,13,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,298,,620,,60.4,,,,5.1,8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,299,,521,,54,,,,4.6,5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,300,,532,,50.5,,,,5.1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,301,,553,,51.7,,,,5.8,10,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,302,,662,,58.5,,,,6.2,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,303,,607,,55.1,,,,5.8,10,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,304,,584,,59.3,,,,5.1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,305,,593,,51.9,,,,6.2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,306,,624,,60.5,,,,6.1,8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,307,,564,,52.8,,,,5.4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,308,,512,,53.1,,,,5.1,7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,309,,561,,50.4,,,,5.6,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,310,,576,,55.7,,,,5.4,10,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,311,,621,,57.9,,,,5.2,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,312,,701,,66.6,,,,6.2,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,313,,643,,62.5,,,,5.6,11,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,314,,591,,59.3,,,,5.1,8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,315,,564,,51.9,,,,5.8,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,316,,486,,49.9,,,,6.6,13,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,317,,624,,58.8,,,,6.8,13,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,318,,648,,63.2,,,,5.1,8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,319,,617,,59.6,,,,5.4,7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,320,,612,,63.1,,,,5.4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,321,,655,,62.9,,,,6.4,11,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,322,,540,,54.2,,,,4.6,5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,323,,591,,54.1,,,,6.4,10,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,324,,560,,53.5,,,,5.1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,325,,593,,55.1,,,,5.1,7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,326,,564,,55.6,,,,5.8,10,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,327,,605,,58.3,,,,5.1,8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,328,,587,,59.5,,,,5.4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,329,,593,,59.3,,,,5.2,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,330,,583,,58.5,,,,6.4,11,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,331,,575,,54.5,,,,5.8,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,332,,639,,63.1,,,,5.6,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,333,,665,,64.7,,,,6.4,10,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,334,,610,,57.8,,,,6.6,13,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,335,,569,,55,,,,5.4,10,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,336,,603,,52.4,,,,5.6,11,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,337,,618,,56.9,,,,6.8,13,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,338,,589,,58.4,,,,5.1,8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,339,,638,,60.4,,,,5.4,7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,340,,528,,54.1,,,,4.6,5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,341,,635,,61.1,,,,6.2,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,342,,601,,60,,,,6.1,8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,343,,519,,49.9,,,,6.2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,344,,545,,47.7,,,,5.4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,345,,569,,54.3,,,,6.1,8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,346,,514,,52,,,,4.6,5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,347,,549,,54.9,,,,6.4,11,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,348,,586,,56.6,,,,5.8,10,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,349,,647,,59.7,,,,6.2,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,350,,519,,50.5,,,,6.6,13,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,351,,470,,46.3,,,,6.2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,352,,545,,52.6,,,,5.4,7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,353,,512,,53.3,,,,5.4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,354,,538,,51.6,,,,5.2,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,355,,569,,55,,,,5.1,7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,356,,623,,56,,,,5.8,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,357,,566,,57.4,,,,5.1,8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,358,,512,,50.5,,,,5.4,10,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,359,,533,,52.4,,,,5.6,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,360,,548,,52.3,,,,5.6,11,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,361,,492,,51.4,,,,5.1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,362,,613,,59.6,,,,6.8,13,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,363,,654,,62.1,,,,6.4,10,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,364,,558,,48.8,,,,5.4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,365,,546,,50.9,,,,5.1,8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,366,,516,,51.9,,,,5.4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,367,,644,,57.7,,,,6.4,11,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,368,,589,,59.2,,,,5.1,7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,369,,574,,57.5,,,,5.4,10,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,370,,556,,51.5,,,,6.6,13,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,371,,567,,56.5,,,,5.4,7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,372,,535,,51.7,,,,5.8,10,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,373,,501,,51.8,,,,4.6,5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,374,,595,,57,,,,6.1,8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,375,,589,,57.5,,,,5.6,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,376,,586,,57.3,,,,5.1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,377,,530,,53.6,,,,6.2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,378,,595,,56.3,,,,6.2,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,379,,533,,51.1,,,,5.8,8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,380,,562,,55.9,,,,5.1,8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,381,,597,,55.3,,,,5.4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,382,,711,,66.3,,,,6.8,13,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,383,,620,,58.5,,,,6.4,10,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,384,,529,,50.8,,,,5.2,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,385,,592,,50.9,,,,5.1,8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,386,,520,,51.3,,,,5.6,11,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,387,5.3,575,,54.4,,,,6.7,8.7,4.5,160,0.14,2.5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,388,6.5,202,,20.7,,,,3.5,6,4,161,0.01,0.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,389,5.5,685,,60,,,,8.4,15.3,4.2,187,0.16,2.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,390,6.1,272,,26,,,,4.5,9.9,4.8,178,0.03,0.7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,391,5.5,610,,48,,,,6.6,12,3.8,160,0.15,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,392,6.6,220,,19.2,,,,3.5,6.3,3.7,154,0.01,0.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,393,5.3,530,,46.5,,,,5.5,8.7,4.5,216,0.28,2.5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,394,5.9,210,,16.1,,,,2.4,4.5,3,174,0.04,0.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,395,5.2,520,,45.3,,,,5.4,9.3,4.2,194,0.21,2.6,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,396,5.9,145,,14.2,,,,2.6,3.6,3.1,147,0.01,0.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,397,5.3,536,,44.7,,,,5.6,8.7,4.5,175,0.16,2.7,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,398,6,125,,12,,,,2.2,4.8,3.3,118,0.01,0.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,399,5.6,470,,40.9,,,,3.6,3.3,3.1,220,0.08,2.3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,400,5.4,150,,13.9,,,,2.8,5.1,2.8,164,0.01,0.7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,401,5.4,635,,57,,,,7.2,12.3,3.8,176,0.11,2.4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,402,6.1,128,,11.9,,,,3,6,3.1,158,0.03,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,403,5.4,575,,50.8,,,,6,9,4.5,194,0.26,2.4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,6.1,145,,15.1,,,,3.4,5.4,3.2,154,0.01,0.8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,405,5.4,570,,52.9,,,,6.7,10.2,4.7,276,0.12,2.4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,406,6,208,,19.5,,,,3.6,6,3.7,197,0.01,0.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,407,5.4,575,,54.4,,,,9.1,12.9,4.7,220,0.19,2.1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,408,6,182,,19.6,,,,4,7.2,4.3,160,0.01,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,409,5.3,515,,37.4,,,,8.4,11.1,4,189,0.29,1.7,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,410,6.1,115,,10.4,,,,2.4,5.1,3.5,178,0.03,0.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,411,5.4,525,,37.6,,,,5.8,11.4,3.1,190,0.21,2.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,412,6,118,,9.8,,,,2.8,7.2,3,133,0.01,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,413,5.2,515,,41.4,,,,4.2,6,3.7,215,0.23,2.7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,5.9,148,,15.4,,,,2.3,5.7,2.6,189,0.01,0.7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,415,5.6,525,,46.1,,,,6,11.4,3.2,176,0.25,2.4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,416,6.1,190,,18.8,,,,3.2,9,3.1,163,0.06,0.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,417,5.2,595,,47,,,,7.6,18.3,4.2,153,0.22,1.8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,418,6,195,,18.1,,,,3.9,6.9,3.7,145,0.05,0.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,419,5.4,590,,51.2,,,,6.8,13.8,3.6,183,0.26,2.4,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,420,6.1,158,,14.8,,,,3.3,9.6,3.5,180,0.01,0.8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,421,5.8,545,,46.8,,,,8.6,14.1,5.2,214,0.31,2.2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,422,5.9,145,,12.1,,,,2.8,5.7,4,220,0.04,0.6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,423,5.6,480,,43.9,,,,6.3,8.7,4.5,210,0.06,2.7,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,424,5.9,172,,14.9,,,,2.7,6,3.2,130,0.01,0.6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,425,5.4,570,,47,,,,6.5,11.4,4.3,190,0.27,2.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,426,6,178,,17.5,,,,3.2,5.7,3.8,172,0.05,0.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,427,5.4,525,,46.2,,,,4.9,6.6,4.3,190,0.26,2.4,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,428,6.1,165,,11.9,,,,3.3,4.8,2.9,168,0.01,0.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,429,5.2,550,,49,,,,5,6,3.6,192,0.23,2.7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,430,5.8,178,,17,,,,2,5.4,2.8,172,0.01,0.7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,431,5.2,560,,47.7,,,,6.5,10.2,4.4,168,0.31,2.2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,432,5.9,210,,22.4,,,,2.3,5.7,3.2,136,0.04,0.6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,433,5.3,665,,56.5,,,,9.8,18.6,4.7,167,0.19,2.1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,434,6.1,212,,17.7,,,,3.2,7.8,3.3,148,0.01,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,435,5.6,580,,47.5,,,,8.8,12.3,4,204,0.15,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,436,6.6,161,,9.9,,,,4.4,5.4,3,133,0.01,0.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,437,5.5,665,,50.4,,,,6.6,14.4,3.6,170,0.16,2.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,438,6.1,152,,16.1,,,,3,9.6,3.9,142,0.03,0.7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,439,5.5,470,,39.3,,,,6.5,9.6,4.8,246,0.12,2.4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,440,6.1,112,,11.6,,,,2.5,6,3.7,165,0.01,0.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,441,5.2,548,,46.3,,,,5.8,7.2,4.4,190,0.21,2.6,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,442,6,165,,16.8,,,,2.4,3.6,3,147,0.01,0.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,443,5.1,535,,48.8,,,,6.1,12,2.8,225,0.26,2.4,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,444,6,180,,18.2,,,,2.1,7.2,2.9,191,0.01,0.8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,445,5.3,670,,52,,,,7.6,8.7,4.7,168,0.14,2.5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,446,6.4,198,,19.1,,,,2.4,6,2.9,227,0.01,0.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,447,5.3,648,,54.3,,,,6.3,9.6,4.8,182,0.16,2.7,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,448,5.9,240,,20.5,,,,3,6,3,161,0.01,0.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,449,5.6,590,,52.5,,,,7.5,9.3,4.3,258,0.06,2.7,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,450,5.9,242,,20.5,,,,3.9,5.7,2.8,157,0.01,0.6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,451,5.4,432,,39,,,,4.5,3.3,3.3,278,0.08,2.3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,452,5.5,133,,13.1,,,,2,4.2,3,185,0.01,0.7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,453,5.6,625,,51.5,,,,6.7,14.7,3.9,173,0.11,2.4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,454,6.1,140,,10.8,,,,3.5,9.6,3.7,165,0.03,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,455,5.3,525,,44.9,,,,5.4,7.2,4.3,198,0.26,2.4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,456,6.4,270,,14.1,,,,3.7,3.9,3.5,385,0.01,0.8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,457,5.1,555,,48.4,,,,6.5,12.6,4.2,198,0.29,1.7,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,458,6.1,201,,15.4,,,,2.6,5.4,3.6,166,0.03,0.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,459,5.1,650,,61.7,,,,6.5,17.1,4.3,167,0.27,2.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,460,5.9,232,,24.5,,,,2.4,6,3.4,127,0.05,0.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,461,5.3,603,,55.9,,,,6.9,12.9,3.5,168,0.25,2.4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,462,5.8,350,,30.2,,,,3.3,6,2.8,133,0.06,0.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,463,5.4,615,,50.8,,,,7.6,12.6,3.7,195,0.21,2.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,464,6,222,,19.6,,,,3.7,6,3.1,148,0.01,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,465,5.2,510,,46.8,,,,6.1,14.1,3.6,159,0.22,1.8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,466,5.9,171,,13.1,,,,2.6,6,3.7,163,0.05,0.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,5.3,510,,43.7,,,,4.9,7.2,4.3,216,0.26,2.4,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,468,6,125,,14.3,,,,2.4,3.6,3.1,198,0.01,0.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,469,5.1,510,,44.3,,,,5.1,7.2,4.2,224,0.28,2.5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,470,5.8,190,,13.8,,,,2.8,3.3,2.8,174,0.04,0.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,5.3,545,,47.3,,,,6.3,9,3,165,0.21,2.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,472,6,208,,17.4,,,,2.7,6,3.3,172,0.01,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,473,5.4,700,,57.8,,,,6.1,12.6,3.6,176,0.11,2.4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,474,6,280,,20.5,,,,2.6,9.6,3.2,144,0.03,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,475,5.2,655,,53.7,,,,8.3,15.3,4.3,164,0.29,1.7,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,476,5.8,266,,22,,,,2.9,6.3,3.3,145,0.03,0.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,477,5.3,610,,54.9,,,,7,9.9,4.8,186,0.21,2.6,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,478,6,322,,27.6,,,,4.1,3.6,3.1,147,0.01,0.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,479,5.2,565,,47.5,,,,5.7,6,4.1,179,0.23,2.7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,480,5.8,162,,17.3,,,,2.4,5.7,3.2,168,0.01,0.7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,481,5.4,575,,48,,,,8,14.1,4.2,176,0.16,2.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,482,6.2,140,,12.6,,,,3.6,9.6,3,151,0.03,0.7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,483,5.3,550,,46.9,,,,6,9.6,4.5,198,0.16,2.7,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,484,5.9,140,,12.6,,,,3.2,6,3,161,0.01,0.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,485,5.6,570,,51.3,,,,7.2,11.1,4.7,193,0.31,2.2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,486,5.8,255,,22.8,,,,3.7,5.1,3.9,157,0.04,0.6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,487,5.5,610,,54.7,,,,6.9,10.8,4.7,180,0.15,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,488,6.5,282,,20.8,,,,3.2,5.4,2.9,181,0.01,0.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,489,5.2,620,,54.7,,,,7.2,15.3,4.4,153,0.27,2.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,490,5.8,268,,25.4,,,,3.1,6,3.2,124,0.05,0.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,491,5.4,625,,51.8,,,,6.7,10.5,4.5,233,0.25,2.4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,492,5.8,245,,20.1,,,,3.5,6,3,172,0.06,0.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,493,5.4,550,,53.6,,,,7.5,15.9,4.2,215,0.19,2.1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,494,6,168,,14.1,,,,3,6,4.3,148,0.01,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,495,5.6,515,,44.3,,,,6,8.7,4.3,214,0.06,2.7,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
