pid,cc,lon,lat,year
AO_23350_P50_61,AO,14.447329,-10.986669,1961
AO_23350_P51_61,AO,14.384934,-10.987569,1961
AO_23350_P510_62,AO,13.989947,-10.436538,1962
AO_23350_P517_62,AO,14.073816,-11.744191,1962
AO_23350_P520_62,AO,14.04415,-11.808473,1962
AO_23350_P528_62,AO,14.069533,-11.871384,1962
AO_23350_P53_61,AO,14.838707,-11.000907,1961
AO_23350_P530_62,AO,13.796208,-11.613534,1962
AO_23350_P537_62,AO,14.011983,-11.710637,1962
AO_23350_P538_62,AO,14.038189,-11.6931,1962
AO_23350_P60_61,AO,15.129806,-10.727315,1961
AO_23350_P62_61,AO,15.281853,-10.633144,1961
AO_23350_P63_61,AO,15.071959,-10.791972,1961
AO_23350_P65_61,AO,15.209703,-10.782246,1961
AO_23350_P70_61,AO,15.340788,-10.561491,1961
AO_23350_P8_61,AO,15.19444,-10.981606,1961
AO_23350_P80_69,AO,14.342642,-11.009926,1969
AO_23350_P81_69,AO,14.339634,-11.345434,1969
AO_23350_P82_69,AO,14.384229,-11.444833,1969
AO_23350_P98_61,AO,15.702649,-10.791775,1961
AO_23350_P99_61,AO,15.462423,-11.213487,1961
AO_23350_P99c_62,AO,14.964234,-10.073055,1962
AO_23351_P1_63,AO,17.081955,-9.274587,1963
AO_23351_P100_63,AO,18.115896,-11.460891,1963
AO_23351_P109c_63,AO,17.593925,-11.332899,1963
AO_23351_P111c_63,AO,17.618519,-11.491941,1963
AO_23351_P115c_63,AO,17.452658,-10.632907,1963
AO_23351_P119_63,AO,18.161291,-10.937309,1963
AO_23351_P11c_63,AO,16.731836,-10.016908,1963
AO_23351_P123_63,AO,18.119564,-10.822414,1963
AO_23351_P126c_63,AO,15.184104,-9.69538,1963
AO_23351_P137c_63,AO,15.402152,-9.462237,1963
AO_23351_P140_63,AO,17.892961,-11.039099,1963
AO_23351_P140c_63,AO,15.414701,-9.346331,1963
AO_23351_P149_63,AO,15.973177,-9.06586,1963
AO_23351_P155c_63,AO,17.264093,-10.586038,1963
AO_23351_P169_63,AO,15.805282,-8.960427,1963
AO_23351_P173_63,AO,16.066355,-9.212345,1963
AO_23351_P173c_63,AO,15.74095,-9.491264,1963
AO_23351_P174_63,AO,16.085049,-9.253077,1963
AO_23351_P177c_63,AO,15.675122,-9.597415,1963
AO_23351_P196_63,AO,15.694818,-9.130912,1963
AO_23351_P196c_63,AO,15.307809,-9.529104,1963
AO_23351_P197c_63,AO,15.207962,-9.501793,1963
AO_23351_P199c_63,AO,15.058858,-9.417068,1963
AO_23351_P21_63,AO,16.838146,-9.403789,1963
AO_23351_P213c_63,AO,15.769147,-9.473281,1963
AO_23351_P214c_63,AO,16.192886,-8.300079,1963
AO_23351_P219_63,AO,16.695544,-8.798831,1963
AO_23351_P21c_63,AO,16.499231,-9.234501,1963
AO_23351_P223c_63,AO,15.971184,-8.429868,1963
AO_23351_P232c_63,AO,15.909268,-8.430251,1963
AO_23351_P24_63,AO,16.791861,-9.479698,1963
AO_23351_P242_63,AO,16.560409,-8.765318,1963
AO_23351_P248_63,AO,16.570139,-8.786939,1963
AO_23351_P24c_63,AO,16.341042,-9.308865,1963
AO_23351_P251c_63,AO,15.776273,-9.391123,1963
AO_23351_P255_63,AO,16.656014,-8.425013,1963
AO_23351_P263_63,AO,16.58269,-8.205935,1963
AO_23351_P270c_63,AO,16.212593,-8.422005,1963
AO_23351_P272_63,AO,16.644499,-7.8312,1963
AO_23351_P274c_63,AO,16.355222,-8.315643,1963
AO_23351_P277_63,AO,16.422827,-7.631851,1963
AO_23351_P27c_63,AO,16.105021,-9.287052,1963
AO_23351_P281_63,AO,16.958569,-7.702278,1963
AO_23351_P290c_63,AO,16.922031,-8.663696,1963
AO_23351_P291_63,AO,16.502206,-8.374512,1963
AO_23351_P292c_63,AO,16.865274,-8.749642,1963
AO_23351_P293_63,AO,16.710256,-8.42365,1963
AO_23351_P295_63,AO,16.809708,-8.383493,1963
AO_23351_P302c_63,AO,17.435544,-9.013426,1963
AO_23351_P308c_63,AO,17.783117,-9.541591,1963
AO_23351_P309c_63,AO,17.749373,-9.529956,1963
AO_23351_P316c_63,AO,17.381687,-9.41709,1963
AO_23351_P32_63,AO,17.219511,-9.707325,1963
AO_23351_P326c_63,AO,17.555487,-8.641956,1963
AO_23351_P331_63,AO,16.830139,-8.799912,1963
AO_23351_P331c_63,AO,17.346903,-8.974874,1963
AO_23351_P333c_63,AO,17.811624,-9.549736,1963
AO_23351_P335c_63,AO,17.875038,-9.614896,1963
AO_23351_P336c_63,AO,17.911349,-9.660559,1963
AO_23351_P337_63,AO,17.050679,-8.903155,1963
AO_23351_P339_63,AO,16.817719,-8.904003,1963
AO_23351_P346c_63,AO,17.860494,-9.53461,1963
AO_23351_P362c_63,AO,17.505274,-8.854507,1963
AO_23351_P366c_63,AO,17.366896,-8.886399,1963
AO_23351_P371_63,AO,17.795544,-9.179372,1963
AO_23351_P379c_63,AO,15.801735,-9.428824,1963
AO_23351_P37c_63,AO,18.344236,-10.086889,1963
AO_23351_P38c_63,AO,18.373626,-9.950584,1963
AO_23351_P45_63,AO,17.293575,-9.866921,1963
AO_23351_P47_63,AO,17.277157,-9.783421,1963
AO_23351_P51_63,AO,17.131996,-9.891022,1963
AO_23351_P53c_63,AO,16.392657,-9.611405,1963
AO_23351_P55c_63,AO,16.409956,-9.583643,1963
AO_23351_P59c_63,AO,16.638796,-9.507168,1963
AO_23351_P5c_63,AO,16.486906,-9.806302,1963
AO_23351_P65_63,AO,17.227515,-10.388085,1963
AO_23351_P9_63,AO,17.058239,-9.40993,1963
AO_23351_P99_63,AO,18.164654,-11.382465,1963
AO_23352_P101_62,AO,16.711246,-13.611005,1962
AO_23352_P109_62,AO,16.778372,-13.896562,1962
AO_23352_P110_62,AO,16.805042,-13.90925,1962
AO_23352_P118_62,AO,17.186657,-13.984776,1962
AO_23352_P122_62,AO,18.418407,-14.734149,1966
AO_23352_P124_61,AO,15.794114,-11.294752,1961
AO_23352_P128_62,AO,16.757294,-13.181323,1962
AO_23352_P130_61,AO,16.110008,-11.265141,1961
AO_23352_P132_61,AO,16.033401,-11.168335,1961
AO_23352_P138_61,AO,16.271925,-11.376803,1961
AO_23352_P145_61,AO,16.199297,-11.224417,1961
AO_23352_P148_61,AO,16.050419,-11.10384,1961
AO_23352_P148_62,AO,16.602982,-12.622729,1962
AO_23352_P15_62,AO,16.912706,-13.597774,1962
AO_23352_P151_61,AO,16.209627,-11.305103,1961
AO_23352_P152_61,AO,16.225178,-11.266216,1961
AO_23352_P154_61,AO,16.389345,-11.254274,1961
AO_23352_P163_62,AO,16.43693,-12.667708,1962
AO_23352_P164_61,AO,16.724354,-11.487727,1961
AO_23352_P168_62,AO,17.137312,-12.479061,1962
AO_23352_P172_61,AO,15.862084,-11.197099,1961
AO_23352_P174_61,AO,15.83531,-11.351296,1961
AO_23352_P180_62,AO,17.535252,-12.633077,1962
AO_23352_P182_62,AO,17.510054,-12.694866,1962
AO_23352_P187_61,AO,16.814583,-11.761436,1961
AO_23352_P196_61,AO,16.628693,-11.237984,1961
AO_23352_P20_62,AO,17.162964,-13.781125,1962
AO_23352_P203_61,AO,16.637161,-11.547113,1961
AO_23352_P206_61,AO,16.601137,-11.635064,1961
AO_23352_P217_61,AO,16.624361,-11.154562,1961
AO_23352_P217_62,AO,17.521074,-12.013859,1962
AO_23352_P22_62,AO,17.24312,-13.834994,1962
AO_23352_P229_62,AO,17.53631,-12.363479,1962
AO_23352_P230_61,AO,16.618904,-11.55644,1961
AO_23352_P235_62,AO,17.576288,-11.766454,1962
AO_23352_P238_61,AO,17.104836,-11.103381,1961
AO_23352_P244_61,AO,17.367049,-11.294484,1961
AO_23352_P244_62,AO,17.564041,-11.934128,1962
AO_23352_P248_61,AO,17.255491,-11.076543,1961
AO_23352_P250_62,AO,17.764345,-12.233034,1962
AO_23352_P252_61,AO,16.959845,-10.920202,1961
AO_23352_P253_61,AO,16.90093,-10.911188,1961
AO_23352_P262_62,AO,17.142063,-12.323623,1962
AO_23352_P265_62,AO,17.570961,-12.461369,1962
AO_23352_P269_62,AO,17.64414,-12.685337,1962
AO_23352_P26c_62,AO,16.550278,-11.648611,1962
AO_23352_P298_62,AO,16.810917,-12.240491,1962
AO_23352_P317_62,AO,16.681074,-12.409951,1962
AO_23352_P321_62,AO,16.677576,-12.551974,1962
AO_23352_P323_62,AO,16.449577,-12.535716,1962
AO_23352_P324_62,AO,16.524126,-12.582794,1962
AO_23352_P46c_62,AO,18.247341,-12.123669,1962
AO_23352_P47c_62,AO,18.293327,-12.1575,1962
AO_23352_P49_62,AO,17.085178,-12.762629,1962
AO_23352_P54_62,AO,16.544963,-13.84313,1962
AO_23352_P58c_62,AO,17.622629,-12.231043,1962
AO_23352_P62c_62,AO,18.118056,-11.986389,1962
AO_23352_P65_62,AO,16.598026,-13.328045,1962
AO_23352_P70_62,AO,16.599943,-13.301733,1962
AO_23352_P70c_62,AO,18.418655,-11.724476,1962
AO_23352_P72_62,AO,16.613169,-13.135094,1962
AO_23352_P7c_62,AO,17.147228,-12.232175,1962
AO_23352_P80c_62,AO,18.071785,-12.151834,1962
AO_23352_P81c_62,AO,18.033566,-12.177129,1962
AO_23352_P85_62,AO,16.933445,-13.139938,1962
AO_23352_P88_62,AO,17.179403,-13.149929,1962
AO_23352_P88c_62,AO,18.412195,-12.090148,1962
AO_23352_P9_62,AO,16.608178,-13.607869,1962
AO_23352_P94_62,AO,17.586447,-13.25776,1962
AO_23352_P97_62,AO,17.296038,-12.973231,1962
AO_30_P1_51,AO,NA,NA,1951
AO_30_P10_54,AO,14.445188,-14.922688,1954
AO_30_P10_55,AO,13.455059,-14.977228,1955
AO_30_P101_54,AO,NA,NA,1954
AO_30_P1016_52,AO,NA,NA,1952
AO_30_P102_55,AO,15.136114,-13.661247,1955
AO_30_P103_55,AO,15.139586,-13.636376,1955
AO_30_P1035_52,AO,NA,NA,1952
AO_30_P104_55,AO,NA,NA,1955
AO_30_P1068_52,AO,NA,NA,1952
AO_30_P107_54,AO,14.20617,-16.388075,1954
AO_30_P1074_52,AO,NA,NA,1952
AO_30_P1092_52,AO,NA,NA,1952
AO_30_P11_51,AO,NA,NA,1951
AO_30_P110_54,AO,NA,NA,1954
AO_30_P1106_52,AO,NA,NA,1952
AO_30_P111_55,AO,NA,NA,1955
AO_30_P113_54,AO,14.120811,-15.908156,1954
AO_30_P113_55,AO,15.047593,-13.550791,1955
AO_30_P114_55,AO,15.490316,-13.780213,1955
AO_30_P115_54,AO,13.932198,-15.772505,1954
AO_30_P1152_52,AO,NA,NA,1952
AO_30_P116_54,AO,14.066211,-15.742187,1954
AO_30_P118_55,AO,NA,NA,1955
AO_30_P119_54,AO,14.067306,-15.627415,1954
AO_30_P121_54,AO,13.884054,-15.486125,1954
AO_30_P121_55,AO,NA,NA,1955
AO_30_P122_55,AO,15.451083,-13.595368,1955
AO_30_P1231_52,AO,NA,NA,1952
AO_30_P1249_52,AO,NA,NA,1952
AO_30_P1253_52,AO,NA,NA,1952
AO_30_P126_54,AO,13.943857,-15.914273,1954
AO_30_P1278_52,AO,NA,NA,1952
AO_30_P128_54,AO,13.817471,-15.891426,1954
AO_30_P1280_52,AO,NA,NA,1952
AO_30_P1286_52,AO,NA,NA,1952
AO_30_P128c_52,AO,NA,NA,1952
AO_30_P129_54,AO,13.800348,-15.966864,1954
AO_30_P1299_52,AO,NA,NA,1952
AO_30_P130_55,AO,15.332995,-13.976545,1955
AO_30_P1306_52,AO,NA,NA,1952
AO_30_P1313_52,AO,NA,NA,1952
AO_30_P134_55BACFM,AO,NA,NA,1955
AO_30_P1353_52,AO,NA,NA,1952
AO_30_P1365_52,AO,NA,NA,1952
AO_30_P1372_52,AO,NA,NA,1952
AO_30_P138_54,AO,13.840465,-15.845618,1954
AO_30_P138_55,AO,15.36187,-13.965181,1955
AO_30_P139C_52,AO,NA,NA,1952
AO_30_P140_54,AO,13.767778,-15.542112,1954
AO_30_P142_54,AO,13.774706,-15.46461,1954
AO_30_P147_54,AO,13.754783,-15.371757,1954
AO_30_P15_54,AO,14.694417,-14.81371,1954
AO_30_P15_55,AO,13.511016,-14.932662,1955
AO_30_P150_54,AO,13.747723,-15.218818,1954
AO_30_P1504_52,AO,NA,NA,1952
AO_30_P153_54,AO,13.854033,-15.311012,1954
AO_30_P154_55,AO,15.375972,-14.183476,1955
AO_30_P1554_52,AO,NA,NA,1952
AO_30_P1611_52,AO,NA,NA,1952
AO_30_P162_55,AO,15.266519,-13.454728,1955
AO_30_P1637_52,AO,NA,NA,1952
AO_30_P165C_52,AO,NA,NA,1952
AO_30_P17_54,AO,14.871942,-14.788595,1954
AO_30_P17_55,AO,13.448866,-14.960959,1955
AO_30_P177_55,AO,14.783798,-13.967724,1955
AO_30_P183_55,AO,14.839334,-14.332435,1955
AO_30_P184_55,AO,14.815157,-14.377713,1955
AO_30_P189_55,AO,15.060015,-13.865711,1955
AO_30_P19_55,AO,13.394265,-14.925838,1955
AO_30_P192_54,AO,13.911157,-15.140535,1954
AO_30_P195_55,AO,15.06024,-14.201671,1955
AO_30_P196_54,AO,14.053047,-15.08863,1954
AO_30_P197_54,AO,NA,NA,1954
AO_30_P199_54,AO,13.572314,-14.974593,1954
AO_30_P20_55,AO,13.422575,-14.972563,1955
AO_30_P200_54,AO,13.565658,-14.957626,1954
AO_30_P200_55,AO,14.887127,-14.091436,1955
AO_30_P203_54,AO,NA,NA,1954
AO_30_P2055_53,AO,NA,NA,1953
AO_30_P2061_53,AO,NA,NA,1953
AO_30_P207_55,AO,14.679538,-14.131155,1955
AO_30_P209_54,AO,13.532051,-14.932218,1954
AO_30_P21_54,AO,14.218217,-14.880076,1954
AO_30_P212_54,AO,13.713132,-15.012509,1954
AO_30_P219C_999,AO,NA,NA,NA
AO_30_P220_51,AO,NA,NA,1951
AO_30_P220_55BACFM,AO,NA,NA,1955
AO_30_P2215_53,AO,NA,NA,1953
AO_30_P223_55BACFM,AO,NA,NA,1955
AO_30_P224_55,AO,14.855582,-14.294867,1955
AO_30_P225_54,AO,14.288154,-15.081798,1954
AO_30_P227_46,AO,13.389797,-15.051046,1946
AO_30_P227_54,AO,14.273459,-15.094196,1954
AO_30_P228_55,AO,14.972245,-14.367574,1955
AO_30_P231_55,AO,15.095128,-14.373559,1955
AO_30_P231_55BACFM,AO,NA,NA,1955
AO_30_P234_51,AO,NA,NA,1951
AO_30_P236_55BACFM,AO,NA,NA,1955
AO_30_P238_46,AO,13.302009,-15.16045,1946
AO_30_P238_55,AO,14.744706,-14.536393,1955
AO_30_P239_46,AO,13.300722,-15.173084,1946
AO_30_P24_55,AO,13.440949,-15.034788,1955
AO_30_P240_51,AO,NA,NA,1951
AO_30_P241_51,AO,NA,NA,1951
AO_30_P241_55,AO,14.776343,-14.667954,1955
AO_30_P243_46,AO,13.496086,-14.947226,1946
AO_30_P244_55BACFM,AO,NA,NA,1955
AO_30_P245_46,AO,13.834406,-15.300909,1946
AO_30_P249_46,AO,14.646459,-17.113682,1946
AO_30_P25_54,AO,NA,NA,1954
AO_30_P250_55,AO,14.943703,-14.73787,1955
AO_30_P252_46,AO,14.067519,-15.667988,1946
AO_30_P263_55,AO,14.770424,-13.55988,1955
AO_30_P26C_52,AO,NA,NA,1952
AO_30_P270_55BACFM,AO,NA,NA,1955
AO_30_P273_55,AO,14.430687,-13.821716,1955
AO_30_P274_55BACFM,AO,NA,NA,1955
AO_30_P275_55BACFM,AO,NA,NA,1955
AO_30_P279_55BACFM,AO,NA,NA,1955
AO_30_P28_54,AO,NA,NA,1954
AO_30_P28_55,AO,13.527882,-15.1202,1955
AO_30_P280_51,AO,NA,NA,1951
AO_30_P289_55BACFM,AO,NA,NA,1955
AO_30_P292_55BACFM,AO,NA,NA,1955
AO_30_P296_55BACFM,AO,NA,NA,1955
AO_30_P301_55,AO,14.305667,-14.26151,1955
AO_30_P303_55,AO,14.064828,-14.130814,1955
AO_30_P304_55BACFM,AO,NA,NA,1955
AO_30_P305_55BACFM,AO,NA,NA,1955
AO_30_P308_55,AO,13.987699,-14.295729,1955
AO_30_P308_55BACFM,AO,NA,NA,1955
AO_30_P31_55,AO,13.48112,-14.960493,1955
AO_30_P314_55BACFM,AO,NA,NA,1955
AO_30_P319_55BACFM,AO,NA,NA,1955
AO_30_P32_54,AO,14.95693,-14.875589,1954
AO_30_P325_55,AO,13.954319,-13.637897,1955
AO_30_P336_55,AO,14.108261,-13.420432,1955
AO_30_P34_54,AO,15.203183,-14.996479,1954
AO_30_P340_55,AO,14.267356,-13.512336,1955
AO_30_P347_55,AO,13.739624,-13.793807,1955
AO_30_P348_55,AO,13.684101,-13.836911,1955
AO_30_P359_55,AO,13.530798,-13.809271,1955
AO_30_P360_55,AO,13.492331,-13.757073,1955
AO_30_P362_55,AO,13.718059,-14.014361,1955
AO_30_P37_54,AO,15.236365,-15.388342,1954
AO_30_P370_55,AO,13.805391,-14.265981,1955
AO_30_P375_55,AO,14.070924,-14.46105,1955
AO_30_P378_51,AO,NA,NA,1951
AO_30_P379_55,AO,13.925871,-14.62824,1955
AO_30_P38_54,AO,15.265044,-15.319795,1954
AO_30_P384_55,AO,13.747284,-14.775671,1955
AO_30_P392_55,AO,13.571305,-14.865133,1955
AO_30_P4_55,AO,13.422562,-15.000205,1955
AO_30_P400_55,AO,15.354073,-14.722739,1955
AO_30_P402_55,AO,15.637624,-14.635283,1955
AO_30_P406_55,AO,15.409749,-14.709003,1955
AO_30_P408_55,AO,15.7976,-14.550551,1955
AO_30_P410_55,AO,15.971471,-14.508105,1955
AO_30_P411_55,AO,16.042786,-14.498545,1955
AO_30_P412_55,AO,16.130713,-14.479679,1955
AO_30_P414_55,AO,NA,NA,1955
AO_30_P427_55,AO,16.204712,-14.952893,1955
AO_30_P428_55,AO,16.218439,-14.914486,1955
AO_30_P433_55,AO,16.071123,-15.219664,1955
AO_30_P434_55,AO,16.088991,-15.193085,1955
AO_30_P435_55,AO,16.097099,-15.153703,1955
AO_30_P440_55,AO,15.847838,-15.583283,1955
AO_30_P441_55,AO,15.791411,-15.708116,1955
AO_30_P445_55,AO,15.753624,-15.878883,1955
AO_30_P446_55,AO,15.748653,-15.93768,1955
AO_30_P453_55,AO,15.784143,-16.272383,1955
AO_30_P454_55,AO,15.799119,-16.331903,1955
AO_30_P459_55,AO,15.908988,-16.145693,1955
AO_30_P465_55,AO,15.470577,-16.44813,1955
AO_30_P472_55,AO,NA,NA,1955
AO_30_P478_55,AO,16.066465,-16.60059,1955
AO_30_P479_55,AO,NA,NA,1955
AO_30_P480_55,AO,16.202206,-16.582369,1955
AO_30_P481_55,AO,NA,NA,1955
AO_30_P482_55,AO,16.47324,-16.461855,1955
AO_30_P484_55,AO,16.766481,-16.304628,1955
AO_30_P485_55,AO,NA,NA,1955
AO_30_P487_55,AO,15.993424,-16.674921,1955
AO_30_P49_55,AO,13.360368,-15.082371,1955
AO_30_P495_55,AO,NA,NA,1955
AO_30_P498_55,AO,15.734649,-17.092432,1955
AO_30_P5_55,AO,13.430321,-14.983569,1955
AO_30_P507_55,AO,NA,NA,1955
AO_30_P51_54,AO,15.024306,-16.288866,1954
AO_30_P515_55,AO,14.707536,-17.190287,1955
AO_30_P521_55,AO,14.383649,-17.390736,1955
AO_30_P525_55,AO,NA,NA,1955
AO_30_P527_55,AO,NA,NA,1955
AO_30_P532_55,AO,15.01428,-17.359785,1955
AO_30_P535_55,AO,15.704221,-17.084839,1955
AO_30_P545_55,AO,16.217221,-17.172064,1955
AO_30_P548_55,AO,15.861386,-16.843304,1955
AO_30_P549_55,AO,15.94944,-16.715677,1955
AO_30_P60_54,AO,14.38194,-16.429987,1954
AO_30_P62_55,AO,13.521967,-15.158792,1955
AO_30_P63_54,AO,14.665972,-16.432564,1954
AO_30_P67_54,AO,14.618251,-17.218977,1954
AO_30_P7_54,AO,14.288547,-14.599911,1954
AO_30_P76_54,AO,14.380016,-16.874025,1954
AO_30_P78_54,AO,14.56678,-16.789257,1954
AO_30_P81_54,AO,14.393411,-17.170353,1954
AO_30_P84_55,AO,NA,NA,1955
AO_30_P86_55,AO,NA,NA,1955
AO_30_P90_54,AO,13.458089,-16.712366,1954
AO_30_P91_54,AO,13.41861,-16.584915,1954
AO_30_P92_55,AO,13.554723,-15.020558,1955
AO_30_P93_55,AO,13.430413,-15.339245,1955
AO_SOTER_P1_57,AO,12.161278,-15.222598,1957
AO_SOTER_P101c_63,AO,17.573093,-10.950086,1963
AO_SOTER_P104c_62,AO,15.107436,-10.07856,1962
AO_SOTER_P107_66,AO,17.573781,-14.194014,1966
AO_SOTER_P110c_60,AO,14.635114,-6.152014,1960
AO_SOTER_P111_54,AO,14.10162,-15.955931,1954
AO_SOTER_P113_63,AO,17.803367,-11.161855,1963
AO_SOTER_P113c_60,AO,14.538367,-5.957058,1960
AO_SOTER_P114_58,AO,13.806347,-12.050474,1958
AO_SOTER_P115c_65,AO,20.516947,-9.659524,1965
AO_SOTER_P120_54,AO,14.394057,-15.059396,1954
AO_SOTER_P120_60,AO,15.128311,-7.571344,1960
AO_SOTER_P120c_62,AO,14.88082,-9.818101,1962
AO_SOTER_P121_60,AO,15.277177,-7.80133,1960
AO_SOTER_P127_54,AO,13.924092,-15.755038,1954
AO_SOTER_P128c_64,AO,23.398895,-12.081946,1964
AO_SOTER_P13_63,AO,17.059307,-9.15019,1963
AO_SOTER_P134_56,AO,16.279493,-12.216372,1956
AO_SOTER_P134_63,AO,17.967016,-10.999707,1963
AO_SOTER_P1364_52,AO,NA,NA,1952
AO_SOTER_P139_54,AO,13.775683,-15.557493,1954
AO_SOTER_P139_61,AO,16.321838,-11.411432,1961
AO_SOTER_P139_69,AO,14.009423,-12.494107,1969
AO_SOTER_P139c_63,AO,15.452914,-9.359037,1963
AO_SOTER_P13c_63,AO,16.825336,-10.091931,1963
AO_SOTER_P143_55,AO,15.115308,-13.848774,1955
AO_SOTER_P145c_60,AO,13.732192,-6.153481,1960
AO_SOTER_P146_64,AO,21.991848,-15.213961,1964
AO_SOTER_P147_59,AO,12.174117,-5.10267,1959
AO_SOTER_P147_60,AO,14.673123,-7.224574,1960
AO_SOTER_P149_58,AO,13.58,-12.25,1958
AO_SOTER_P149_68,AO,13.820459,-10.450217,1968
AO_SOTER_P150_68,AO,13.863917,-10.449988,1968
AO_SOTER_P150c_63,AO,15.782628,-9.421331,1963
AO_SOTER_P151c_60,AO,13.392589,-6.674584,1960
AO_SOTER_P152_59,AO,12.202736,-4.767229,1959
AO_SOTER_P153c_63,AO,17.210581,-10.526348,1963
AO_SOTER_P156_66,AO,19.391126,-15.30956,1966
AO_SOTER_P156c_63,AO,17.145483,-10.473607,1963
AO_SOTER_P158_61,AO,15.791345,-11.008642,1961
AO_SOTER_P159_56,AO,15.888465,-12.211032,1956
AO_SOTER_P159c_63,AO,17.009928,-10.277546,1963
AO_SOTER_P16_63,AO,17.05,-8.9875,1963
AO_SOTER_P160_59,AO,12.275292,-5.199894,1959
AO_SOTER_P170_58,AO,13.56578,-12.653372,1958
AO_SOTER_P175_59,AO,12.28442,-5.128089,1959
AO_SOTER_P176c_63,AO,15.590061,-9.64214,1963
AO_SOTER_P177_64,AO,19.019444,-13.363124,1964
AO_SOTER_P178_58,AO,13.342994,-12.698174,1958
AO_SOTER_P180c_60,AO,13.510447,-6.76227,1960
AO_SOTER_P181c_60,AO,13.526319,-6.765988,1960
AO_SOTER_P183_59,AO,12.196404,-5.051957,1959
AO_SOTER_P184_58,AO,13.477936,-12.928083,1958
AO_SOTER_P185_58,AO,13.350248,-12.626686,1958
AO_SOTER_P189_58,AO,13.320315,-12.697476,1958
AO_SOTER_P189_59,AO,12.510166,-5.357864,1959
AO_SOTER_P194_58,AO,13.189119,-12.744471,1958
AO_SOTER_P196c_65,AO,21.460726,-8.760346,1965
AO_SOTER_P2_59,AO,12.580922,-4.880022,1959
AO_SOTER_P202_70,AO,15.706511,-11.136809,1970
AO_SOTER_P203c_63,AO,15.517998,-9.384449,1963
AO_SOTER_P204_61,AO,16.64369,-11.570726,1961
AO_SOTER_P208_56,AO,15.715417,-11.517401,1956
AO_SOTER_P209c_62,AO,14.353231,-11.111331,1962
AO_SOTER_P211_58,AO,13.157908,-12.748181,1958
AO_SOTER_P211c_63,AO,15.588517,-9.419372,1963
AO_SOTER_P212c_63,AO,15.631714,-9.336921,1963
AO_SOTER_P213_63,AO,16.366939,-9.200219,1963
AO_SOTER_P217c_52,AO,15.05,-14.83,1952
AO_SOTER_P218_57,AO,15.063936,-13.208834,1957
AO_SOTER_P220_58,AO,13.060702,-12.828979,1958
AO_SOTER_P221_51,AO,14.38859,-15.02264,1951
AO_SOTER_P221c_60,AO,12.985573,-6.154856,1960
AO_SOTER_P222_57,AO,14.655971,-12.982263,1957
AO_SOTER_P222_63,AO,16.823652,-8.804237,1963
AO_SOTER_P223_54,AO,14.356943,-15.059842,1954
AO_SOTER_P224c_63,AO,16.36279,-8.101589,1963
AO_SOTER_P225_61,AO,16.560064,-10.848956,1961
AO_SOTER_P229_57,AO,14.72015,-12.981896,1957
AO_SOTER_P232c_60,AO,13.139526,-6.244377,1960
AO_SOTER_P233A_60,AO,13.596666,-7.157349,1960
AO_SOTER_P233c_62,AO,13.914204,-11.143273,1962
AO_SOTER_P234c_62,AO,13.924879,-11.132156,1962
AO_SOTER_P235c_63,AO,17.129581,-8.286048,1963
AO_SOTER_P237_59,AO,12.190015,-5.628954,1959
AO_SOTER_P244_58,AO,13.922425,-13.026449,1958
AO_SOTER_P245c_63,AO,17.393017,-8.438735,1963
AO_SOTER_P248c_63,AO,17.271111,-8.286667,1963
AO_SOTER_P249_57,AO,15.166047,-12.331743,1957
AO_SOTER_P249c_60,AO,13.01758,-6.497326,1960
AO_SOTER_P252_58,AO,13.561157,-13.059029,1958
AO_SOTER_P254_58,AO,13.500051,-12.995578,1958
AO_SOTER_P255_57,AO,14.978759,-12.342298,1957
AO_SOTER_P257_59,AO,12.226797,-5.662895,1959
AO_SOTER_P257c_62,AO,14.055714,-11.354489,1962
AO_SOTER_P258_58,AO,13.76102,-13.271797,1958
AO_SOTER_P258_60,AO,13.946808,-7.20283,1960
AO_SOTER_P268_58,AO,13.955797,-12.965529,1958
AO_SOTER_P269_57,AO,14.18778,-12.924098,1957
AO_SOTER_P26c_60,AO,15.208989,-7.022308,1960
AO_SOTER_P271_56,AO,16.069117,-12.716784,1956
AO_SOTER_P272_57,AO,14.303138,-12.892219,1957
AO_SOTER_P273c_60,AO,12.969368,-6.965819,1960
AO_SOTER_P275c_63,AO,16.382486,-8.281246,1963
AO_SOTER_P277_56,AO,16.330212,-12.631851,1956
AO_SOTER_P277_58,AO,14.413488,-11.689297,1958
AO_SOTER_P279_62,AO,18.060803,-12.784832,1962
AO_SOTER_P28_61,AO,14.667125,-11.587034,1961
AO_SOTER_P281_59,AO,14.965774,-6.648927,1959
AO_SOTER_P282_56,AO,13.01292,-14.912078,1956
AO_SOTER_P287_60,AO,12.871501,-7.254574,1960
AO_SOTER_P287c_63,AO,16.967436,-8.553426,1963
AO_SOTER_P289_56,AO,13.426427,-14.548103,1956
AO_SOTER_P291_57,AO,14.307665,-12.876156,1957
AO_SOTER_P293c_63,AO,17.380409,-8.511804,1963
AO_SOTER_P295_60,AO,13.012521,-7.526163,1960
AO_SOTER_P296_58,AO,15.101602,-12.240633,1958
AO_SOTER_P296_60,AO,13.020974,-7.595876,1960
AO_SOTER_P296c_62,AO,14.106952,-10.991812,1962
AO_SOTER_P297_57,AO,14.013058,-13.038976,1957
AO_SOTER_P298*_55,AO,15.0902,-14.89619,1955
AO_SOTER_P299_59,AO,14.155955,-6.813408,1959
